net	_http_response	_http_response_created_idx	CREATE INDEX _http_response_created_idx ON net._http_response USING btree (created)
public	annotations	annotations_kind_code_key	CREATE UNIQUE INDEX annotations_kind_code_key ON public.annotations USING btree (kind_code)
public	annotations	uq_annotations_kind_code	CREATE UNIQUE INDEX uq_annotations_kind_code ON public.annotations USING btree (kind_code)
public	clutch_expected_genotypes	idx_clutch_expected_genotypes_clutch	CREATE INDEX idx_clutch_expected_genotypes_clutch ON public.clutch_expected_genotypes USING btree (clutch_instance_id)
public	clutch_expected_genotypes	uq_clutch_expected_genotypes_clutch_allele	CREATE UNIQUE INDEX uq_clutch_expected_genotypes_clutch_allele ON public.clutch_expected_genotypes USING btree (clutch_instance_id, transgene_base_code, allele_number)
public	clutch_instances	clutch_instances_clutch_instance_code_key	CREATE UNIQUE INDEX clutch_instances_clutch_instance_code_key ON public.clutch_instances USING btree (clutch_instance_code)
public	crispr_knockins	crispr_knockins_knockin_code_key	CREATE UNIQUE INDEX crispr_knockins_knockin_code_key ON public.crispr_knockins USING btree (knockin_code)
public	crosses	crosses_cross_run_code_key	CREATE UNIQUE INDEX crosses_cross_run_code_key ON public.crosses USING btree (cross_run_code)
public	dyes	dyes_dye_code_key	CREATE UNIQUE INDEX dyes_dye_code_key ON public.dyes USING btree (dye_code)
public	fish	fish_fish_code_key	CREATE UNIQUE INDEX fish_fish_code_key ON public.fish USING btree (fish_code)
public	fish	idx_fish_identity_hash	CREATE INDEX idx_fish_identity_hash ON public.fish USING btree (identity_hash)
public	fish	idx_fish_identity_key	CREATE INDEX idx_fish_identity_key ON public.fish USING btree (identity_key)
public	fish	uq_fish_fish_code	CREATE UNIQUE INDEX uq_fish_fish_code ON public.fish USING btree (fish_code)
public	fish	uq_fish_identity_key	CREATE UNIQUE INDEX uq_fish_identity_key ON public.fish USING btree (identity_key)
public	fluors	fluors_fluor_code_key	CREATE UNIQUE INDEX fluors_fluor_code_key ON public.fluors USING btree (fluor_code)
public	fusions	uq_fusions_fluor_tag_pos_notnull	CREATE UNIQUE INDEX uq_fusions_fluor_tag_pos_notnull ON public.fusions USING btree (fluor_id, tag_id, tag_pos) WHERE (tag_id IS NOT NULL)
public	fusions	uq_fusions_fluor_when_tag_null	CREATE UNIQUE INDEX uq_fusions_fluor_when_tag_null ON public.fusions USING btree (fluor_id) WHERE (tag_id IS NULL)
public	join_aliases	join_aliases_target_kind_target_id_alias_norm_key	CREATE UNIQUE INDEX join_aliases_target_kind_target_id_alias_norm_key ON public.join_aliases USING btree (target_kind, target_id, alias_norm)
public	join_treatment_dyes	ix_jtd_dye	CREATE INDEX ix_jtd_dye ON public.join_treatment_dyes USING btree (dye_id)
public	join_treatment_dyes	ix_jtd_treatment	CREATE INDEX ix_jtd_treatment ON public.join_treatment_dyes USING btree (treatment_id)
public	join_treatment_dyes	uq_jtd_treatment_dye	CREATE UNIQUE INDEX uq_jtd_treatment_dye ON public.join_treatment_dyes USING btree (treatment_id, dye_id)
public	locations	locations_code_key	CREATE UNIQUE INDEX locations_code_key ON public.locations USING btree (code)
public	plasmids	plasmids_code_key	CREATE UNIQUE INDEX plasmids_code_key ON public.plasmids USING btree (code)
public	plasmids	uq_plasmids_code	CREATE UNIQUE INDEX uq_plasmids_code ON public.plasmids USING btree (code)
public	plates	plates_plate_code_key	CREATE UNIQUE INDEX plates_plate_code_key ON public.plates USING btree (plate_code)
public	plates	uq_plates_plate_code	CREATE UNIQUE INDEX uq_plates_plate_code ON public.plates USING btree (plate_code)
public	rnas	rnas_rna_code_key	CREATE UNIQUE INDEX rnas_rna_code_key ON public.rnas USING btree (rna_code)
public	tags	tags_tag_code_key	CREATE UNIQUE INDEX tags_tag_code_key ON public.tags USING btree (tag_code)
public	tank_pairs	tank_pairs_tank_pair_code_key	CREATE UNIQUE INDEX tank_pairs_tank_pair_code_key ON public.tank_pairs USING btree (tank_pair_code)
public	tanks	ix_tanks_fish_id	CREATE INDEX ix_tanks_fish_id ON public.tanks USING btree (fish_id)
public	tanks	tanks_tank_code_key	CREATE UNIQUE INDEX tanks_tank_code_key ON public.tanks USING btree (tank_code)
public	transgene_alleles	uq_transgene_alleles_base_nickname	CREATE UNIQUE INDEX uq_transgene_alleles_base_nickname ON public.transgene_alleles USING btree (transgene_base_code, lower(allele_nickname)) WHERE (allele_nickname IS NOT NULL)
public	transgene_alleles	uq_transgene_alleles_base_no	CREATE UNIQUE INDEX uq_transgene_alleles_base_no ON public.transgene_alleles USING btree (transgene_base_code, allele_number)
public	transgenes	uq_transgenes_base_code	CREATE UNIQUE INDEX uq_transgenes_base_code ON public.transgenes USING btree (transgene_base_code)
public	treated_clutches	treated_clutches_treated_clutch_code_key	CREATE UNIQUE INDEX treated_clutches_treated_clutch_code_key ON public.treated_clutches USING btree (treated_clutch_code)
public	treated_clutches	uq_treated_clutches_per_code	CREATE UNIQUE INDEX uq_treated_clutches_per_code ON public.treated_clutches USING btree (clutch_instance_id, treated_clutch_code)
public	treatments	treatments_treat_code_key	CREATE UNIQUE INDEX treatments_treat_code_key ON public.treatments USING btree (treat_code)
realtime	messages	messages_inserted_at_topic_index	CREATE INDEX messages_inserted_at_topic_index ON ONLY realtime.messages USING btree (inserted_at DESC, topic) WHERE ((extension = 'broadcast'::text) AND (private IS TRUE))
realtime	messages_2025_11_12	messages_2025_11_12_inserted_at_topic_idx	CREATE INDEX messages_2025_11_12_inserted_at_topic_idx ON realtime.messages_2025_11_12 USING btree (inserted_at DESC, topic) WHERE ((extension = 'broadcast'::text) AND (private IS TRUE))
realtime	messages_2025_11_13	messages_2025_11_13_inserted_at_topic_idx	CREATE INDEX messages_2025_11_13_inserted_at_topic_idx ON realtime.messages_2025_11_13 USING btree (inserted_at DESC, topic) WHERE ((extension = 'broadcast'::text) AND (private IS TRUE))
realtime	messages_2025_11_14	messages_2025_11_14_inserted_at_topic_idx	CREATE INDEX messages_2025_11_14_inserted_at_topic_idx ON realtime.messages_2025_11_14 USING btree (inserted_at DESC, topic) WHERE ((extension = 'broadcast'::text) AND (private IS TRUE))
realtime	messages_2025_11_15	messages_2025_11_15_inserted_at_topic_idx	CREATE INDEX messages_2025_11_15_inserted_at_topic_idx ON realtime.messages_2025_11_15 USING btree (inserted_at DESC, topic) WHERE ((extension = 'broadcast'::text) AND (private IS TRUE))
realtime	messages_2025_11_16	messages_2025_11_16_inserted_at_topic_idx	CREATE INDEX messages_2025_11_16_inserted_at_topic_idx ON realtime.messages_2025_11_16 USING btree (inserted_at DESC, topic) WHERE ((extension = 'broadcast'::text) AND (private IS TRUE))
realtime	subscription	ix_realtime_subscription_entity	CREATE INDEX ix_realtime_subscription_entity ON realtime.subscription USING btree (entity)
realtime	subscription	subscription_subscription_id_entity_filters_key	CREATE UNIQUE INDEX subscription_subscription_id_entity_filters_key ON realtime.subscription USING btree (subscription_id, entity, filters)
storage	buckets	bname	CREATE UNIQUE INDEX bname ON storage.buckets USING btree (name)
storage	iceberg_namespaces	idx_iceberg_namespaces_bucket_id	CREATE UNIQUE INDEX idx_iceberg_namespaces_bucket_id ON storage.iceberg_namespaces USING btree (bucket_id, name)
storage	iceberg_tables	idx_iceberg_tables_namespace_id	CREATE UNIQUE INDEX idx_iceberg_tables_namespace_id ON storage.iceberg_tables USING btree (namespace_id, name)
storage	migrations	migrations_name_key	CREATE UNIQUE INDEX migrations_name_key ON storage.migrations USING btree (name)
storage	objects	bucketid_objname	CREATE UNIQUE INDEX bucketid_objname ON storage.objects USING btree (bucket_id, name)
storage	objects	idx_name_bucket_level_unique	CREATE UNIQUE INDEX idx_name_bucket_level_unique ON storage.objects USING btree (name COLLATE "C", bucket_id, level)
storage	objects	idx_objects_bucket_id_name	CREATE INDEX idx_objects_bucket_id_name ON storage.objects USING btree (bucket_id, name COLLATE "C")
storage	objects	idx_objects_lower_name	CREATE INDEX idx_objects_lower_name ON storage.objects USING btree ((path_tokens[level]), lower(name) text_pattern_ops, bucket_id, level)
storage	objects	name_prefix_search	CREATE INDEX name_prefix_search ON storage.objects USING btree (name text_pattern_ops)
storage	objects	objects_bucket_id_level_idx	CREATE UNIQUE INDEX objects_bucket_id_level_idx ON storage.objects USING btree (bucket_id, level, name COLLATE "C")
storage	prefixes	idx_prefixes_lower_name	CREATE INDEX idx_prefixes_lower_name ON storage.prefixes USING btree (bucket_id, level, ((string_to_array(name, '/'::text))[level]), lower(name) text_pattern_ops)
storage	s3_multipart_uploads	idx_multipart_uploads_list	CREATE INDEX idx_multipart_uploads_list ON storage.s3_multipart_uploads USING btree (bucket_id, key, created_at)
supabase_functions	hooks	supabase_functions_hooks_h_table_id_h_name_idx	CREATE INDEX supabase_functions_hooks_h_table_id_h_name_idx ON supabase_functions.hooks USING btree (hook_table_id, hook_name)
supabase_functions	hooks	supabase_functions_hooks_request_id_idx	CREATE INDEX supabase_functions_hooks_request_id_idx ON supabase_functions.hooks USING btree (request_id)
trash_carp	clutch_materials	uq_clutch_materials_dedup	CREATE UNIQUE INDEX uq_clutch_materials_dedup ON trash_carp.clutch_materials USING btree (clutch_instance_id, material_type, material_code)
vault	secrets	secrets_name_idx	CREATE UNIQUE INDEX secrets_name_idx ON vault.secrets USING btree (name) WHERE (name IS NOT NULL)
